LONG_EAST,LAT_NORTH, TOPOGRAPHY,            UTC         
138.56344, -5.77650,   -2398.56,1999-05-02T13:17:19.717
138.56277, -5.77140,   -2402.42,1999-05-02T13:17:19.817
138.56210, -5.76630,   -2406.57,1999-05-02T13:17:19.917
138.56143, -5.76120,   -2407.51,1999-05-02T13:17:20.017
138.54419, -5.62850,   -2463.37,1999-05-02T13:17:22.618
138.54353, -5.62340,   -2449.98,1999-05-02T13:17:22.718
138.54287, -5.61830,   -2383.80,1999-05-02T13:17:22.818
138.54220, -5.61320,   -2314.59,1999-05-02T13:17:22.918
138.51844, -5.42940,   -2586.22,1999-05-02T13:17:26.518
138.51778, -5.42430,   -2577.85,1999-05-02T13:17:26.618
138.51711, -5.41920,   -2571.18,1999-05-02T13:17:26.718
138.51645, -5.41410,   -2533.33,1999-05-02T13:17:26.818
138.51579, -5.40900,   -2555.28,1999-05-02T13:17:26.918
138.49839, -5.27660,   -2403.49,1999-05-02T13:17:29.518
138.49772, -5.27150,   -2431.33,1999-05-02T13:17:29.618
138.49705, -5.26640,   -2439.25,1999-05-02T13:17:29.718
138.49638, -5.26130,   -2446.92,1999-05-02T13:17:29.818
138.49570, -5.25620,   -2453.76,1999-05-02T13:17:29.918
138.47831, -5.12380,   -2949.04,1999-05-02T13:17:32.518
138.47765, -5.11870,   -3171.77,1999-05-02T13:17:32.618
138.47698, -5.11360,   -3317.10,1999-05-02T13:17:32.718
138.47632, -5.10850,   -3395.51,1999-05-02T13:17:32.818
138.46237, -5.00150,   -3985.66,1999-05-02T13:17:34.918
138.46171, -4.99640,   -4003.74,1999-05-02T13:17:35.018
138.46104, -4.99130,   -4017.42,1999-05-02T13:17:35.118
138.46038, -4.98620,   -4039.86,1999-05-02T13:17:35.218
138.45971, -4.98110,   -4063.33,1999-05-02T13:17:35.318
138.44558, -4.87410,   -4232.22,1999-05-02T13:17:37.418
138.44491, -4.86900,   -4232.41,1999-05-02T13:17:37.518
138.44423, -4.86390,   -4233.54,1999-05-02T13:17:37.618
138.44626, -4.87920,   -4229.84,1999-05-02T13:17:37.318
138.43547, -4.79760,   -4250.81,1999-05-02T13:17:38.918
138.43480, -4.79250,   -4247.90,1999-05-02T13:17:39.018
138.43413, -4.78740,   -4247.67,1999-05-02T13:17:39.118
138.43346, -4.78230,   -4245.50,1999-05-02T13:17:39.218
138.42612, -4.72620,   -4211.09,1999-05-02T13:17:40.318
139.16248, -6.51080,     161.82,1999-05-09T17:52:04.349
139.16181, -6.50570,     164.09,1999-05-09T17:52:04.449
139.16114, -6.50060,     143.01,1999-05-09T17:52:04.549
139.16047, -6.49550,     136.84,1999-05-09T17:52:04.649
139.15980, -6.49040,     134.15,1999-05-09T17:52:04.749
139.13972, -6.33760,     -77.21,1999-05-09T17:52:07.749
139.13905, -6.33250,     -83.31,1999-05-09T17:52:07.849
139.13838, -6.32740,     -93.84,1999-05-09T17:52:07.949
139.13771, -6.32230,    -102.26,1999-05-09T17:52:08.049
139.13704, -6.31720,    -109.66,1999-05-09T17:52:08.149
139.11628, -6.15940,     285.63,1999-05-09T17:52:11.249
139.11561, -6.15430,     314.41,1999-05-09T17:52:11.349
139.11494, -6.14920,     394.43,1999-05-09T17:52:11.449
139.11427, -6.14410,     522.51,1999-05-09T17:52:11.549
139.11361, -6.13900,     555.16,1999-05-09T17:52:11.649
139.09371, -5.98580,     380.93,1999-05-09T17:52:14.649
139.09304, -5.98070,     386.82,1999-05-09T17:52:14.749
139.09238, -5.97560,     386.65,1999-05-09T17:52:14.849
139.09172, -5.97050,     385.82,1999-05-09T17:52:14.949
139.09106, -5.96530,     374.63,1999-05-09T17:52:15.049
139.07363, -5.83270,     198.09,1999-05-09T17:52:17.649
139.07296, -5.82760,     209.63,1999-05-09T17:52:17.749
139.07229, -5.82250,     229.44,1999-05-09T17:52:17.849
139.07162, -5.81740,     245.82,1999-05-09T17:52:17.949
139.07094, -5.81230,     262.99,1999-05-09T17:52:18.049
139.05029, -5.65420,    -106.39,1999-05-09T17:52:21.150
139.04896, -5.64400,    -348.37,1999-05-09T17:52:21.350
139.04764, -5.63380,    -521.29,1999-05-09T17:52:21.550
139.02443, -5.45530,    -950.48,1999-05-09T17:52:25.050
139.02376, -5.45020,    -957.92,1999-05-09T17:52:25.150
139.02310, -5.44510,    -951.27,1999-05-09T17:52:25.250
139.02243, -5.44000,    -949.56,1999-05-09T17:52:25.350
139.02177, -5.43490,    -991.28,1999-05-09T17:52:25.450
139.00444, -5.30240,   -1382.34,1999-05-09T17:52:28.050
139.00377, -5.29730,   -1431.83,1999-05-09T17:52:28.150
139.00310, -5.29220,   -1469.68,1999-05-09T17:52:28.250
139.00243, -5.28710,   -1500.48,1999-05-09T17:52:28.350
139.00176, -5.28200,   -1532.14,1999-05-09T17:52:28.450
138.98497, -5.15460,   -1896.79,1999-05-09T17:52:30.950
138.98430, -5.14950,   -1834.63,1999-05-09T17:52:31.050
138.98363, -5.14440,   -1906.28,1999-05-09T17:52:31.150
137.83214, -4.95310,     358.28,1999-04-15T14:25:04.348
137.81579, -5.08040,      86.45,1999-04-15T14:25:06.848
137.81514, -5.08540,      68.93,1999-04-15T14:25:06.948
137.81448, -5.09050,      54.88,1999-04-15T14:25:07.048
137.81383, -5.09560,      47.04,1999-04-15T14:25:07.148
137.81318, -5.10070,      54.48,1999-04-15T14:25:07.248
137.79929, -5.20780,      -4.49,1999-04-15T14:25:09.348
137.79863, -5.21290,     -21.31,1999-04-15T14:25:09.448
137.79797, -5.21800,     -33.39,1999-04-15T14:25:09.548
137.79731, -5.22310,     -44.45,1999-04-15T14:25:09.648
137.79664, -5.22820,     -55.64,1999-04-15T14:25:09.748
137.77946, -5.36070,    -916.06,1999-04-15T14:25:12.348
137.77880, -5.36580,    -997.49,1999-04-15T14:25:12.448
137.77814, -5.37090,   -1085.62,1999-04-15T14:25:12.548
137.77749, -5.37600,   -1171.84,1999-04-15T14:25:12.648
137.77683, -5.38110,   -1262.81,1999-04-15T14:25:12.748
137.75050, -5.58470,   -3103.83,1999-04-15T14:25:16.748
137.74983, -5.58980,   -3111.33,1999-04-15T14:25:16.848
137.74917, -5.59490,   -3118.72,1999-04-15T14:25:16.948
137.74850, -5.60000,   -3130.18,1999-04-15T14:25:17.048
137.74784, -5.60510,   -3143.58,1999-04-15T14:25:17.148
137.73053, -5.73720,   -3315.21,1999-04-15T14:25:19.749
137.72987, -5.74230,   -3306.83,1999-04-15T14:25:19.849
137.72854, -5.75250,   -3313.53,1999-04-15T14:25:20.049
137.72788, -5.75760,   -3303.38,1999-04-15T14:25:20.149
137.70798, -5.91060,   -3304.47,1999-04-15T14:25:23.149
137.70731, -5.91570,   -3300.65,1999-04-15T14:25:23.249
137.70665, -5.92080,   -3298.10,1999-04-15T14:25:23.349
137.70598, -5.92590,   -3292.72,1999-04-15T14:25:23.449
137.70532, -5.93100,   -3287.35,1999-04-15T14:25:23.549
137.68162, -6.11440,   -3086.47,1999-04-15T14:25:27.149
137.68097, -6.11950,   -3063.97,1999-04-15T14:25:27.249
137.68031, -6.12460,   -3032.63,1999-04-15T14:25:27.349
137.67965, -6.12970,   -3022.83,1999-04-15T14:25:27.449
137.67899, -6.13480,   -2999.86,1999-04-15T14:25:27.549
137.65196, -6.34370,   -1770.44,1999-04-15T14:25:31.649
137.65130, -6.34880,   -1754.12,1999-04-15T14:25:31.749
137.65064, -6.35390,   -1756.30,1999-04-15T14:25:31.849
137.64997, -6.35900,   -1744.12,1999-04-15T14:25:31.949
137.62933, -6.51700,    -590.78,1999-04-15T14:25:35.049
137.62866, -6.52210,    -558.01,1999-04-15T14:25:35.149
137.62800, -6.52720,    -529.43,1999-04-15T14:25:35.249
137.62733, -6.53230,    -487.03,1999-04-15T14:25:35.349
137.62667, -6.53740,    -445.05,1999-04-15T14:25:35.449
138.66299, -6.53630,     -82.70,1999-05-02T13:17:04.817
138.66233, -6.53120,     -96.80,1999-05-02T13:17:04.917
138.66166, -6.52610,     -76.98,1999-05-02T13:17:05.017
138.66100, -6.52100,     -27.70,1999-05-02T13:17:05.117
138.66033, -6.51590,      -5.66,1999-05-02T13:17:05.217
138.64042, -6.36280,     203.96,1999-05-02T13:17:08.217
138.63975, -6.35770,     202.50,1999-05-02T13:17:08.317
138.63909, -6.35250,     196.07,1999-05-02T13:17:08.417
138.63843, -6.34740,     210.19,1999-05-02T13:17:08.517
138.63777, -6.34230,     160.77,1999-05-02T13:17:08.617
138.61047, -6.13310,   -1706.91,1999-05-02T13:17:12.717
138.60979, -6.12800,   -1722.08,1999-05-02T13:17:12.817
138.60912, -6.12290,   -1735.26,1999-05-02T13:17:12.917
138.60844, -6.11780,   -1754.14,1999-05-02T13:17:13.017
138.60777, -6.11270,   -1776.35,1999-05-02T13:17:13.117
138.58422, -5.93450,   -2157.51,1999-05-02T13:17:16.617
138.58355, -5.92940,   -2162.20,1999-05-02T13:17:16.717
138.58288, -5.92430,   -2163.47,1999-05-02T13:17:16.817
138.58221, -5.91920,   -2179.71,1999-05-02T13:17:16.917
138.58154, -5.91410,   -2211.62,1999-05-02T13:17:17.017
138.56079, -5.75610,   -2413.66,1999-05-02T13:17:20.117
138.56012, -5.75100,   -2421.56,1999-05-02T13:17:20.217
138.55946, -5.74590,   -2428.84,1999-05-02T13:17:20.317
138.55879, -5.74080,   -2430.41,1999-05-02T13:17:20.417
138.55813, -5.73570,   -2430.88,1999-05-02T13:17:20.517
138.54154, -5.60810,   -2355.21,1999-05-02T13:17:23.018
138.54088, -5.60300,   -2406.86,1999-05-02T13:17:23.118
138.54021, -5.59790,   -2456.65,1999-05-02T13:17:23.218
138.53955, -5.59280,   -2424.82,1999-05-02T13:17:23.318
138.53889, -5.58770,   -2441.87,1999-05-02T13:17:23.418
138.51182, -5.37840,   -2456.66,1999-05-02T13:17:27.518
138.51116, -5.37330,   -2433.87,1999-05-02T13:17:27.618
138.51049, -5.36820,   -2414.45,1999-05-02T13:17:27.718
138.50983, -5.36310,   -2395.84,1999-05-02T13:17:27.818
138.50917, -5.35800,   -2367.21,1999-05-02T13:17:27.918
138.49167, -5.22570,   -2500.60,1999-05-02T13:17:30.518
138.49100, -5.22060,   -2503.58,1999-05-02T13:17:30.618
138.49033, -5.21550,   -2523.26,1999-05-02T13:17:30.718
138.48966, -5.21040,   -2535.00,1999-05-02T13:17:30.818
138.48899, -5.20530,   -2541.45,1999-05-02T13:17:30.918
138.47565, -5.10340,   -3436.77,1999-05-02T13:17:32.918
138.47499, -5.09830,   -3457.05,1999-05-02T13:17:33.018
138.47433, -5.09320,   -3402.39,1999-05-02T13:17:33.118
138.47366, -5.08810,   -3427.68,1999-05-02T13:17:33.218
138.47300, -5.08300,   -3474.93,1999-05-02T13:17:33.318
138.45572, -4.95050,   -4162.00,1999-05-02T13:17:35.918
138.45505, -4.94540,   -4164.13,1999-05-02T13:17:36.018
138.45435, -4.94030,   -4170.40,1999-05-02T13:17:36.118
138.45367, -4.93520,   -4177.12,1999-05-02T13:17:36.218
138.45300, -4.93010,   -4181.01,1999-05-02T13:17:36.318
138.49301, -5.23580,   -2484.53,1999-05-02T13:17:30.318
138.49234, -5.23070,   -2489.83,1999-05-02T13:17:30.418
138.46570, -5.02700,   -3748.60,1999-05-02T13:17:34.418
138.46504, -5.02190,   -3880.48,1999-05-02T13:17:34.518
138.46437, -5.01680,   -3886.83,1999-05-02T13:17:34.618
138.46371, -5.01170,   -3922.13,1999-05-02T13:17:34.718
138.46304, -5.00660,   -3959.26,1999-05-02T13:17:34.818
138.44221, -4.84860,   -4241.05,1999-05-02T13:17:37.918
138.44154, -4.84350,   -4241.82,1999-05-02T13:17:38.018
138.44085, -4.83840,   -4239.47,1999-05-02T13:17:38.118
138.43950, -4.82820,   -4248.62,1999-05-02T13:17:38.318
138.41949, -4.67520,   -4200.86,1999-05-02T13:17:41.318
138.41883, -4.67010,   -4206.27,1999-05-02T13:17:41.418
138.41817, -4.66500,   -4209.23,1999-05-02T13:17:41.518
138.41684, -4.65480,   -4220.36,1999-05-02T13:17:41.718
139.16916, -6.56180,     145.14,1999-05-09T17:52:03.349
139.16850, -6.55670,     155.52,1999-05-09T17:52:03.449
139.16783, -6.55160,     170.81,1999-05-09T17:52:03.549
139.16716, -6.54650,     158.66,1999-05-09T17:52:03.649
139.16649, -6.54140,     153.06,1999-05-09T17:52:03.749
139.14641, -6.38850,     -28.00,1999-05-09T17:52:06.749
139.14574, -6.38340,     -29.61,1999-05-09T17:52:06.849
139.14507, -6.37830,     -28.21,1999-05-09T17:52:06.949
139.14440, -6.37320,      -1.72,1999-05-09T17:52:07.049
139.14373, -6.36810,       1.57,1999-05-09T17:52:07.149
139.08370, -5.90920,     296.47,1999-05-09T17:52:16.149
139.08303, -5.90410,     277.18,1999-05-09T17:52:16.249
139.08236, -5.89900,     264.73,1999-05-09T17:52:16.349
139.08169, -5.89390,     255.25,1999-05-09T17:52:16.449
139.08102, -5.88880,     250.38,1999-05-09T17:52:16.549
139.03440, -5.53180,   -1218.34,1999-05-09T17:52:23.550
139.03373, -5.52670,   -1236.36,1999-05-09T17:52:23.650
139.03307, -5.52160,   -1242.82,1999-05-09T17:52:23.750
139.03240, -5.51650,   -1238.45,1999-05-09T17:52:23.850
139.03174, -5.51140,   -1227.29,1999-05-09T17:52:23.950
138.99773, -5.25140,   -1648.25,1999-05-09T17:52:29.050
138.99705, -5.24630,   -1669.82,1999-05-09T17:52:29.150
138.99638, -5.24120,   -1692.70,1999-05-09T17:52:29.250
138.99571, -5.23610,   -1712.19,1999-05-09T17:52:29.350
138.99504, -5.23100,   -1726.24,1999-05-09T17:52:29.450
138.96832, -5.02710,   -1318.50,1999-05-09T17:52:33.450
138.96766, -5.02200,   -1281.10,1999-05-09T17:52:33.550
138.96700, -5.01690,   -1301.29,1999-05-09T17:52:33.650
138.96633, -5.01180,   -1319.81,1999-05-09T17:52:33.750
138.96567, -5.00670,   -1380.59,1999-05-09T17:52:33.850
138.94502, -4.84880,   -1360.33,1999-05-09T17:52:36.950
138.94435, -4.84370,   -1359.57,1999-05-09T17:52:37.050
138.42943, -4.75170,   -4224.43,1999-05-02T13:17:39.818
138.42875, -4.74660,   -4220.10,1999-05-02T13:17:39.918
138.42808, -4.74150,   -4215.61,1999-05-02T13:17:40.018
138.42678, -4.73130,   -4211.76,1999-05-02T13:17:40.218
138.41618, -4.64970,   -4225.37,1999-05-02T13:17:41.818
138.41551, -4.64460,   -4220.82,1999-05-02T13:17:41.918
138.41485, -4.63950,   -4214.93,1999-05-02T13:17:42.018
138.41419, -4.63440,   -4212.12,1999-05-02T13:17:42.118
138.41352, -4.62930,   -4207.80,1999-05-02T13:17:42.218
139.16582, -6.53630,     151.37,1999-05-09T17:52:03.849
139.16516, -6.53120,     173.58,1999-05-09T17:52:03.949
139.16449, -6.52610,     162.50,1999-05-09T17:52:04.049
139.16382, -6.52100,     153.36,1999-05-09T17:52:04.149
139.16315, -6.51590,     151.45,1999-05-09T17:52:04.249
139.14306, -6.36300,      -1.11,1999-05-09T17:52:07.249
139.14239, -6.35790,      10.50,1999-05-09T17:52:07.349
139.14172, -6.35280,      -0.54,1999-05-09T17:52:07.449
139.14106, -6.34770,     -47.40,1999-05-09T17:52:07.549
139.14039, -6.34260,     -66.68,1999-05-09T17:52:07.649
139.11294, -6.13390,     556.86,1999-05-09T17:52:11.749
139.11228, -6.12880,     513.59,1999-05-09T17:52:11.849
139.11162, -6.12370,     473.17,1999-05-09T17:52:11.949
139.11095, -6.11850,     420.94,1999-05-09T17:52:12.049
139.11029, -6.11340,     394.22,1999-05-09T17:52:12.149
139.08706, -5.93470,     307.75,1999-05-09T17:52:15.649
139.08639, -5.92960,     304.58,1999-05-09T17:52:15.749
139.08572, -5.92450,     300.34,1999-05-09T17:52:15.849
139.08505, -5.91940,     297.74,1999-05-09T17:52:15.949
139.08437, -5.91430,     303.30,1999-05-09T17:52:16.049
139.06356, -5.75610,     158.98,1999-05-09T17:52:19.149
139.06289, -5.75100,     163.55,1999-05-09T17:52:19.249
139.06221, -5.74590,     171.25,1999-05-09T17:52:19.349
139.06154, -5.74080,     190.62,1999-05-09T17:52:19.449
139.06088, -5.73570,     192.89,1999-05-09T17:52:19.549
139.04433, -5.60830,    -762.62,1999-05-09T17:52:22.050
139.04367, -5.60320,    -778.79,1999-05-09T17:52:22.150
139.04234, -5.59300,    -813.44,1999-05-09T17:52:22.350
139.04168, -5.58790,    -833.63,1999-05-09T17:52:22.450
139.01445, -5.37890,    -980.42,1999-05-09T17:52:26.550
139.01379, -5.37380,   -1032.28,1999-05-09T17:52:26.650
139.01312, -5.36870,   -1092.73,1999-05-09T17:52:26.750
139.01246, -5.36360,   -1103.61,1999-05-09T17:52:26.850
139.01179, -5.35850,   -1076.63,1999-05-09T17:52:26.950
138.99437, -5.22590,   -1749.91,1999-05-09T17:52:29.550
138.99370, -5.22080,   -1767.25,1999-05-09T17:52:29.650
138.99303, -5.21580,   -1777.50,1999-05-09T17:52:29.750
138.99235, -5.21070,   -1781.99,1999-05-09T17:52:29.850
139.00980, -5.34320,    -983.71,1999-05-09T17:52:27.250
139.00914, -5.33810,   -1028.29,1999-05-09T17:52:27.350
137.63832, -5.45770,   -3053.58,1999-06-12T15:44:11.960
137.62519, -5.35570,   -2295.45,1999-06-12T15:44:13.960
137.62454, -5.35060,   -2254.49,1999-06-12T15:44:14.060
137.62391, -5.34540,   -2328.78,1999-06-12T15:44:14.160
137.62325, -5.34030,   -2276.87,1999-06-12T15:44:14.260
137.62258, -5.33520,   -2166.49,1999-06-12T15:44:14.360
137.60187, -5.17730,   -1569.03,1999-06-12T15:44:17.461
137.60119, -5.17220,   -1536.76,1999-06-12T15:44:17.561
137.60052, -5.16710,   -1501.54,1999-06-12T15:44:17.661
137.59985, -5.16200,   -1612.77,1999-06-12T15:44:17.761
137.59918, -5.15690,   -1691.54,1999-06-12T15:44:17.861
137.58844, -5.07540,   -1699.94,1999-06-12T15:44:19.461
137.58776, -5.07030,   -1696.27,1999-06-12T15:44:19.561
137.58709, -5.06520,   -1703.34,1999-06-12T15:44:19.661
137.58642, -5.06010,   -1702.26,1999-06-12T15:44:19.761
139.00847, -5.33300,   -1065.51,1999-05-09T17:52:27.450
138.98765, -5.17500,   -1879.24,1999-05-09T17:52:30.550
138.98698, -5.16990,   -1900.60,1999-05-09T17:52:30.650
138.98631, -5.16480,   -1912.67,1999-05-09T17:52:30.750
138.98564, -5.15970,   -1915.77,1999-05-09T17:52:30.850
138.97497, -5.07810,   -1624.32,1999-05-09T17:52:32.450
138.97430, -5.07300,   -1584.28,1999-05-09T17:52:32.550
138.97364, -5.06790,   -1499.56,1999-05-09T17:52:32.650
138.54951, -6.42810,    -174.02,1999-07-13T23:45:12.458
137.56888, -4.92750,   -1568.58,1999-06-12T15:44:22.361
137.56822, -4.92240,   -1589.23,1999-06-12T15:44:22.461
137.56755, -4.91730,   -1595.99,1999-06-12T15:44:22.561
138.54883, -6.43320,     -74.49,1999-07-13T23:45:12.558
138.54816, -6.43830,      53.76,1999-07-13T23:45:12.658
137.45751, -6.25930,   -2348.37,1999-07-06T19:12:40.599
137.56688, -4.91220,   -1593.63,1999-06-12T15:44:22.661
137.56622, -4.90710,   -1595.21,1999-06-12T15:44:22.761
138.64483, -6.42050,     144.92,1999-06-17T06:35:44.332
138.64285, -6.43580,      64.04,1999-06-17T06:35:44.632
137.75254, -5.68780,   -3234.42,1999-06-10T02:02:30.725
137.75188, -5.69290,   -3247.84,1999-06-10T02:02:30.825
137.75122, -5.69800,   -3260.42,1999-06-10T02:02:30.925
137.75056, -5.70310,   -3267.70,1999-06-10T02:02:31.025
137.74990, -5.70820,   -3269.89,1999-06-10T02:02:31.125
137.73343, -5.83570,   -3326.18,1999-06-10T02:02:33.626
137.73280, -5.84080,   -3325.72,1999-06-10T02:02:33.726
137.73213, -5.84590,   -3326.75,1999-06-10T02:02:33.826
137.73147, -5.85100,   -3328.02,1999-06-10T02:02:33.926
137.73081, -5.85610,   -3326.92,1999-06-10T02:02:34.026
137.47012, -6.16250,   -2773.84,1999-07-06T19:12:38.698
138.44356, -4.85880,   -4235.92,1999-05-02T13:17:37.718
138.44288, -4.85370,   -4238.52,1999-05-02T13:17:37.818
138.43279, -4.77720,   -4241.42,1999-05-02T13:17:39.318
138.43211, -4.77210,   -4239.00,1999-05-02T13:17:39.418
138.43144, -4.76700,   -4233.08,1999-05-02T13:17:39.518
138.43077, -4.76190,   -4231.28,1999-05-02T13:17:39.618
138.43010, -4.75680,   -4229.59,1999-05-02T13:17:39.718
139.15578, -6.45990,     135.87,1999-05-09T17:52:05.349
139.15511, -6.45480,     166.63,1999-05-09T17:52:05.449
139.15444, -6.44970,     129.38,1999-05-09T17:52:05.549
139.15377, -6.44460,     114.67,1999-05-09T17:52:05.649
139.13302, -6.28660,    -114.78,1999-05-09T17:52:08.749
139.13235, -6.28160,     -98.42,1999-05-09T17:52:08.849
139.13168, -6.27650,     -87.25,1999-05-09T17:52:08.949
139.13101, -6.27140,     -79.51,1999-05-09T17:52:09.049
139.13034, -6.26630,     -67.91,1999-05-09T17:52:09.149
139.10963, -6.10830,     431.63,1999-05-09T17:52:12.249
139.10896, -6.10320,     414.75,1999-05-09T17:52:12.349
139.10830, -6.09810,     398.83,1999-05-09T17:52:12.449
139.10764, -6.09300,     371.74,1999-05-09T17:52:12.549
139.10697, -6.08790,     346.70,1999-05-09T17:52:12.649
139.09039, -5.96020,     367.00,1999-05-09T17:52:15.149
139.08973, -5.95510,     355.36,1999-05-09T17:52:15.249
139.08907, -5.95000,     340.19,1999-05-09T17:52:15.349
139.08840, -5.94490,     326.56,1999-05-09T17:52:15.449
139.08773, -5.93980,     314.57,1999-05-09T17:52:15.549
139.06691, -5.78170,     194.94,1999-05-09T17:52:18.649
139.06624, -5.77660,     182.55,1999-05-09T17:52:18.749
139.06557, -5.77150,     166.76,1999-05-09T17:52:18.849
139.06490, -5.76630,     159.50,1999-05-09T17:52:18.949
139.06423, -5.76120,     155.03,1999-05-09T17:52:19.049
139.04698, -5.62870,    -604.91,1999-05-09T17:52:21.650
139.04632, -5.62360,    -670.11,1999-05-09T17:52:21.750
139.04565, -5.61850,    -715.60,1999-05-09T17:52:21.850
139.04499, -5.61340,    -754.58,1999-05-09T17:52:21.950
139.02110, -5.42980,   -1005.50,1999-05-09T17:52:25.550
139.02044, -5.42470,   -1029.94,1999-05-09T17:52:25.650
139.01977, -5.41960,   -1063.87,1999-05-09T17:52:25.750
139.01911, -5.41450,   -1074.29,1999-05-09T17:52:25.850
139.01844, -5.40940,   -1054.57,1999-05-09T17:52:25.950
139.00108, -5.27690,   -1553.07,1999-05-09T17:52:28.550
139.00041, -5.27180,   -1576.40,1999-05-09T17:52:28.650
138.99974, -5.26670,   -1601.72,1999-05-09T17:52:28.750
138.99907, -5.26160,   -1621.48,1999-05-09T17:52:28.850
138.99840, -5.25650,   -1637.01,1999-05-09T17:52:28.950
138.98161, -5.12910,   -1763.79,1999-05-09T17:52:31.450
